ftu,pmcid,graphic,sex_tag,value,unit
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,20,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
crypt of Lieberkuhn of large intestine,PMC9695722,pathogens-11-01326-g003,female,60,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,100,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,200,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,200,um
liver lobule,PMC9692463,jpm-12-01812-g002,male,10,um
liver lobule,PMC9692463,jpm-12-01812-g002,male,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
thick ascending limb of loop of Henle,PMC9689821,diagnostics-12-02848-g004,female,50,um
thick ascending limb of loop of Henle,PMC9689821,diagnostics-12-02848-g004,female,100,um
papillary layer of dermis,PMC9704562,pone.0277920.g005,female,50,um
nephron,PMC6418206,41598_2019_40795_Fig4_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig4_HTML,female,100,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
nephron,PMC6461585,gr3,male,50,um
thick ascending limb of loop of Henle,PMC6461585,gr3,male,50,um
nephron,PMC6461585,gr3,female,50,um
thick ascending limb of loop of Henle,PMC6461585,gr3,female,50,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,200,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,10,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,200,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,10,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,200,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,10,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,200,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,10,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,female,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,female,2,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,200,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,200,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,100,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,female,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,female,2,um
intestinal villus,PMC6448134,pey561fig3,male,50,um
intestinal villus,PMC6448134,pey561fig3,female,50,um
intestinal villus,PMC6448134,pey561fig3,female,50,um
papillary layer of dermis,PMC6410289,genes-10-00127-g002,male,100,um
papillary layer of dermis,PMC6410289,genes-10-00127-g002,female,100,um
nephron,PMC5982023,ijerph-15-00984-g002,female,100,um
intestinal villus,PMC11425222,ADVS-11-2309220-g005,female,11,um
papillary layer of dermis,PMC11417524,gr4,female,889,um
papillary layer of dermis,PMC11417524,gr4,female,397,um
papillary layer of dermis,PMC11417524,gr4,female,323,um
nephron,PMC5982023,ijerph-15-00984-g005,male,100,um
nephron,PMC5982023,ijerph-15-00984-g005,female,100,um
intercalated duct of pancreas,PMC11471396,CPR-57-e13646-g004,female,20,um
intercalated duct of pancreas,PMC11471396,CPR-57-e13646-g004,female,20,um
intercalated duct of pancreas,PMC11471396,CPR-57-e13646-g004,female,50,um
intercalated duct of pancreas,PMC11471396,CPR-57-e13646-g004,female,50,um
pancreatic acinus,PMC11457849,jciinsight-9-180114-g076,female,50,um
pancreatic acinus,PMC11457849,jciinsight-9-180114-g076,female,25,um
nephron,PMC5985285,gr1,female,100,um
nephron,PMC5985285,gr1,female,100,um
intestinal villus,PMC5979294,ijms-19-00935-g002,male,150,um
intestinal villus,PMC5979294,ijms-19-00935-g002,male,100,um
intestinal villus,PMC5979294,ijms-19-00935-g002,male,100,um
intestinal villus,PMC5979294,ijms-19-00935-g002,female,150,um
intestinal villus,PMC5979294,ijms-19-00935-g002,female,100,um
intestinal villus,PMC5979294,ijms-19-00935-g002,female,100,um
cortical collecting duct,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
descending limb of loop of Henle,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
prostate glandular acinus,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
thick ascending limb of loop of Henle,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
papillary layer of dermis,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
liver lobule,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
loop of Henle ascending limb thin segment,PMC5975280,40349_2018_110_Fig188_HTML,female,20,um
cortical collecting duct,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
descending limb of loop of Henle,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
prostate glandular acinus,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
thick ascending limb of loop of Henle,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
papillary layer of dermis,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
liver lobule,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
loop of Henle ascending limb thin segment,PMC5975280,40349_2018_110_Fig188_HTML,male,20,um
nephron,PMC11438508,JOPH2024-6939920.001,male,200,um
nephron,PMC11438508,JOPH2024-6939920.001,male,100,um
nephron,PMC5972618,dey083f03,female,20,um
papillary layer of dermis,PMC5972618,dey083f03,female,20,um
crypt of Lieberkuhn of large intestine,PMC5972618,dey083f03,female,20,um
crypt of Lieberkuhn of large intestine,PMC11423200,ADVS-11-2404545-g002,female,200,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,male,50,um
nephron,PMC11433005,jimaging-10-00217-g010,female,50,um
nephron,PMC11433005,jimaging-10-00217-g010,female,50,um
nephron,PMC11433005,jimaging-10-00217-g010,female,50,um
crypt of Lieberkuhn of large intestine,PMC5968568,12917_2018_1496_Fig5_HTML,female,20,um
crypt of Lieberkuhn of large intestine,PMC5968568,12917_2018_1496_Fig5_HTML,male,20,um
crypt of Lieberkuhn of large intestine,PMC5968568,12917_2018_1496_Fig5_HTML,female,20,um
crypt of Lieberkuhn of large intestine,PMC5968568,12917_2018_1496_Fig5_HTML,male,20,um
crypt of Lieberkuhn of large intestine,PMC5968568,12917_2018_1496_Fig5_HTML,female,20,um
intestinal villus,PMC11424096,elife-98238-fig4,female,100,um
intestinal villus,PMC11424096,elife-98238-fig4,female,10,um
crypt of Lieberkuhn of large intestine,PMC11424096,elife-98238-fig4,female,100,um
crypt of Lieberkuhn of large intestine,PMC11424096,elife-98238-fig4,female,10,um
intestinal villus,PMC11424096,elife-98238-fig4,male,100,um
intestinal villus,PMC11424096,elife-98238-fig4,male,10,um
crypt of Lieberkuhn of large intestine,PMC11424096,elife-98238-fig4,male,100,um
crypt of Lieberkuhn of large intestine,PMC11424096,elife-98238-fig4,male,10,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,male,50,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,male,50,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,male,1000,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,female,50,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,female,50,um
nephron,PMC11429883,11658_2024_638_Fig2_HTML,female,1000,um
white pulp of spleen,PMC5970247,41467_2018_4408_Fig3_HTML,male,500,um
red pulp of spleen,PMC5970247,41467_2018_4408_Fig3_HTML,male,500,um
white pulp of spleen,PMC5970247,41467_2018_4408_Fig3_HTML,male,500,um
red pulp of spleen,PMC5970247,41467_2018_4408_Fig3_HTML,male,500,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,50,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,200,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,100,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,100,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,50,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,200,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,100,um
epidermal ridge of digit,PMC3332380,10048_2012_315_Fig2_HTML,female,100,um
white pulp of spleen,PMC3362940,569f2,female,500,um
white pulp of spleen,PMC3362940,569f2,female,50,um
white pulp of spleen,PMC3362940,569f2,female,1000,um
red pulp of spleen,PMC3362940,569f2,female,500,um
red pulp of spleen,PMC3362940,569f2,female,50,um
red pulp of spleen,PMC3362940,569f2,female,1000,um
descending limb of loop of Henle,PMC3293865,pone.0031127.g001,female,35,um
descending limb of loop of Henle,PMC3293865,pone.0031127.g001,female,35,um
prostate glandular acinus,PMC3280530,marinedrugs-10-00064-g005,female,50,um
epidermal ridge of digit,PMC3400578,pgen.1002748.g006,male,50,um
epidermal ridge of digit,PMC3400578,pgen.1002748.g006,male,50,um
epidermal ridge of digit,PMC3400578,pgen.1002748.g006,female,50,um
epidermal ridge of digit,PMC3400578,pgen.1002748.g006,female,50,um
prostate glandular acinus,PMC3280530,marinedrugs-10-00064-g006,female,50,um
pancreatic acinus,PMC5615065,41598_2017_12017_Fig5_HTML,male,50,um
pancreatic acinus,PMC5615065,41598_2017_12017_Fig5_HTML,male,50,um
epidermal ridge of digit,PMC5606115,13287_2017_645_Fig2_HTML,male,50,um
red pulp of spleen,PMC5624904,41598_2017_12880_Fig3_HTML,female,50,um
nephron,PMC5623907,oncsis201781f5,female,100,um
nephron,PMC5623907,oncsis201781f5,male,100,um
papillary layer of dermis,PMC5627420,13045_2017_523_Fig1_HTML,male,200,um
papillary layer of dermis,PMC5627420,13045_2017_523_Fig1_HTML,female,200,um
pancreatic acinus,PMC8358876,JCMM-25-7948-g002,male,50,um
pancreatic acinus,PMC8358876,JCMM-25-7948-g002,male,100,um
pancreatic acinus,PMC8358876,JCMM-25-7948-g002,female,50,um
pancreatic acinus,PMC8358876,JCMM-25-7948-g002,female,100,um
islet of Langerhans,PMC8358882,JCMM-25-7993-g003,male,50,um
islet of Langerhans,PMC8358882,JCMM-25-7993-g003,male,100,um
intestinal villus,PMC8358882,JCMM-25-7993-g003,male,50,um
intestinal villus,PMC8358882,JCMM-25-7993-g003,male,100,um
islet of Langerhans,PMC8358882,JCMM-25-7993-g003,female,50,um
islet of Langerhans,PMC8358882,JCMM-25-7993-g003,female,100,um
intestinal villus,PMC8358882,JCMM-25-7993-g003,female,50,um
intestinal villus,PMC8358882,JCMM-25-7993-g003,female,100,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,male,50,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,male,5,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,male,2,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,male,50,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,male,5,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,male,2,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,female,50,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,female,5,um
alveolus of lung,PMC8348392,jcm-10-03348-g003,female,2,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,female,50,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,female,5,um
red pulp of spleen,PMC8348392,jcm-10-03348-g003,female,2,um
alveolus of lung,PMC8320003,fcell-09-691050-g003,female,25,um
prostate glandular acinus,PMC8320003,fcell-09-691050-g003,female,50,um
prostate glandular acinus,PMC8320003,fcell-09-691050-g003,female,50,um
alveolus of lung,PMC8320003,fcell-09-691050-g003,female,50,um
alveolus of lung,PMC8320003,fcell-09-691050-g003,female,50,um
alveolus of lung,PMC8320003,fcell-09-691050-g003,female,50,um
alveolus of lung,PMC8320003,fcell-09-691050-g003,female,50,um
prostate glandular acinus,PMC8320003,fcell-09-691050-g003,female,25,um
prostate glandular acinus,PMC8320003,fcell-09-691050-g003,female,50,um
prostate glandular acinus,PMC8320003,fcell-09-691050-g003,female,50,um
nephron,PMC8329780,FEB4-11-2350-g007,female,25,um
nephron,PMC8329780,FEB4-11-2350-g007,female,100,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,1,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,1,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,30,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,30,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,200,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,20,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
red pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,30,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,30,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,200,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,20,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,10,um
white pulp of spleen,PMC8301137,bioengineering-08-00097-g004,female,1,um
