ftu,pmcid,graphic,sex_tag,value,unit
intestinal villus,PMC9660731,gr1,male,200,um
crypt of Lieberkuhn of large intestine,PMC9660731,gr1,male,200,um
intestinal villus,PMC9660731,gr1,female,200,um
crypt of Lieberkuhn of large intestine,PMC9660731,gr1,female,200,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,male,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,male,5,um
nephron,PMC9677724,gdz-0001-0092-g05,male,5,um
nephron,PMC9677724,gdz-0001-0092-g05,male,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
nephron,PMC9677724,gdz-0001-0092-g05,female,5,um
intestinal villus,PMC9687044,animals-12-03206-g005,male,50,um
intestinal villus,PMC9687044,animals-12-03206-g005,male,100,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,male,50,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,male,100,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,male,50,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,male,100,um
intestinal villus,PMC9687044,animals-12-03206-g005,female,50,um
intestinal villus,PMC9687044,animals-12-03206-g005,female,100,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,female,50,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,female,100,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,female,50,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,female,100,um
intestinal villus,PMC9687044,animals-12-03206-g005,male,50,um
intestinal villus,PMC9687044,animals-12-03206-g005,male,100,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,male,50,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,male,100,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,male,50,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,male,100,um
intestinal villus,PMC9687044,animals-12-03206-g005,female,50,um
intestinal villus,PMC9687044,animals-12-03206-g005,female,100,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,female,50,um
white pulp of spleen,PMC9687044,animals-12-03206-g005,female,100,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,female,50,um
red pulp of spleen,PMC9687044,animals-12-03206-g005,female,100,um
thick ascending limb of loop of Henle,PMC9689821,diagnostics-12-02848-g001,female,100,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,20,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,20,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,20,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
islet of Langerhans,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,20,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
nephron,PMC9705293,41467_2022_34990_Fig2_HTML,male,10,um
crypt of Lieberkuhn of large intestine,PMC9695722,pathogens-11-01326-g003,female,60,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,100,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,200,um
liver lobule,PMC9684557,41419_2022_5353_Fig3_HTML,male,200,um
liver lobule,PMC9692463,jpm-12-01812-g002,male,10,um
liver lobule,PMC9692463,jpm-12-01812-g002,male,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
nephron,PMC9677724,gdz-0001-0092-g04,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g04,female,5,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,male,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
nephron,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
epidermal ridge of digit,PMC9677724,gdz-0001-0092-g03,female,10,um
thick ascending limb of loop of Henle,PMC9689821,diagnostics-12-02848-g004,female,50,um
thick ascending limb of loop of Henle,PMC9689821,diagnostics-12-02848-g004,female,100,um
papillary layer of dermis,PMC9704562,pone.0277920.g005,female,50,um
nephron,PMC6418206,41598_2019_40795_Fig4_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig4_HTML,female,100,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
papillary layer of dermis,PMC6425411,JOBE2019-8747461.001,female,200,um
epidermal ridge of digit,PMC6423271,41598_2019_41400_Fig1_HTML,male,2,um
nephron,PMC6451330,biolopen-8-040253-g4,male,500,um
nephron,PMC6451330,biolopen-8-040253-g4,female,500,um
nephron,PMC6461585,gr3,male,50,um
thick ascending limb of loop of Henle,PMC6461585,gr3,male,50,um
nephron,PMC6461585,gr3,female,50,um
thick ascending limb of loop of Henle,PMC6461585,gr3,female,50,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,200,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,male,10,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,200,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,male,10,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,200,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC6453901,41467_2019_9539_Fig4_HTML,female,10,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,200,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,100,um
epidermal ridge of digit,PMC6453901,41467_2019_9539_Fig4_HTML,female,10,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,female,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g004,female,2,um
epidermal ridge of digit,PMC6411863,41598_2019_39062_Fig3_HTML,female,2,um
epidermal ridge of digit,PMC6411863,41598_2019_39062_Fig3_HTML,female,2,um
descending limb of loop of Henle,PMC6446959,fnana-13-00036-g0006,male,100,um
descending limb of loop of Henle,PMC6446959,fnana-13-00036-g0006,female,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,200,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,male,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,200,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,1000,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,100,um
nephron,PMC6418206,41598_2019_40795_Fig6_HTML,female,100,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,100,um
nephron,PMC6446732,BDR2-110-443-g002,male,50,um
nephron,PMC6446732,BDR2-110-443-g002,male,50,um
nephron,PMC6446732,BDR2-110-443-g002,male,200,um
nephron,PMC6446732,BDR2-110-443-g002,male,200,um
nephron,PMC6446732,BDR2-110-443-g002,male,20,um
nephron,PMC6446732,BDR2-110-443-g002,male,20,um
nephron,PMC6446732,BDR2-110-443-g002,male,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,200,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,200,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,20,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,20,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
nephron,PMC6446732,BDR2-110-443-g002,male,100,um
nephron,PMC6446732,BDR2-110-443-g002,male,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,20,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,20,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,50,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,male,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,50,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,50,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,200,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,male,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,100,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,20,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,male,20,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,100,um
nephron,PMC6446732,BDR2-110-443-g002,female,50,um
nephron,PMC6446732,BDR2-110-443-g002,female,50,um
nephron,PMC6446732,BDR2-110-443-g002,female,200,um
nephron,PMC6446732,BDR2-110-443-g002,female,200,um
nephron,PMC6446732,BDR2-110-443-g002,female,20,um
nephron,PMC6446732,BDR2-110-443-g002,female,20,um
nephron,PMC6446732,BDR2-110-443-g002,female,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,200,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,200,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,20,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,20,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
nephron,PMC6446732,BDR2-110-443-g002,female,100,um
nephron,PMC6446732,BDR2-110-443-g002,female,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,20,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,20,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,50,um
red pulp of spleen,PMC6446732,BDR2-110-443-g002,female,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,100,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,50,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,50,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,200,um
white pulp of spleen,PMC6446732,BDR2-110-443-g002,female,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,100,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,50,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,200,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,20,um
crypt of Lieberkuhn of large intestine,PMC6446732,BDR2-110-443-g002,female,20,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,male,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,female,2,um
epidermal ridge of digit,PMC6411149,pone.0212869.g003,female,2,um
epidermal ridge of digit,PMC6461589,gr8,female,50,um
epidermal ridge of digit,PMC6461589,gr8,female,25,um
epidermal ridge of digit,PMC6461589,gr8,female,50,um
epidermal ridge of digit,PMC6461589,gr8,female,25,um
intestinal villus,PMC6448134,pey561fig3,male,50,um
intestinal villus,PMC6448134,pey561fig3,female,50,um
intestinal villus,PMC6448134,pey561fig3,female,50,um
papillary layer of dermis,PMC6410289,genes-10-00127-g002,male,100,um
papillary layer of dermis,PMC6410289,genes-10-00127-g002,female,100,um
nephron,PMC5982023,ijerph-15-00984-g002,female,100,um
intestinal villus,PMC11425222,ADVS-11-2309220-g005,female,11,um
papillary layer of dermis,PMC11417524,gr4,female,889,um
papillary layer of dermis,PMC11417524,gr4,female,397,um
papillary layer of dermis,PMC11417524,gr4,female,323,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,male,250,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,male,100,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,male,100,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,male,100,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,female,250,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,female,100,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,female,100,um
prostate glandular acinus,PMC11427134,REP-24-0239fig1,female,100,um
nephron,PMC5982023,ijerph-15-00984-g005,male,100,um
nephron,PMC5982023,ijerph-15-00984-g005,female,100,um
